[Trace]   DarkRiftServer        System Details:
[Info]    MMOServerPlugin       Spawned enemy 554
[Info]    MMOServerPlugin       Spawned enemy 555
[Info]    MMOServerPlugin       Spawned enemy 556
[Info]    MMOServerPlugin       Spawned enemy 557
[Info]    MMOServerPlugin       Spawned enemy 558
[Info]    MMOServerPlugin       Spawned enemy 559
[Info]    MMOServerPlugin       Spawned enemy 560
[Info]    MMOServerPlugin       Spawned enemy 561
[Info]    MMOServerPlugin       Spawned enemy 562
[Info]    MMOServerPlugin       Spawned enemy 563
[Info]    MMOServerPlugin       Spawned enemy 564
[Info]    MMOServerPlugin       Spawned enemy 565
[Info]    MMOServerPlugin       Spawned enemy 566
[Info]    MMOServerPlugin       Spawned enemy 567
[Info]    MMOServerPlugin       Spawned enemy 568
[Info]    MMOServerPlugin       Spawned enemy 569
[Info]    MMOServerPlugin       Spawned enemy 570
[Info]    MMOServerPlugin       Spawned enemy 571
[Info]    MMOServerPlugin       Spawned enemy 572
[Info]    MMOServerPlugin       Spawned enemy 573
[Info]    MMOServerPlugin       Spawned enemy 574
[Info]    MMOServerPlugin       Spawned enemy 575
[Info]    MMOServerPlugin       Spawned enemy 576
[Info]    MMOServerPlugin       Spawned enemy 577
[Info]    MMOServerPlugin       Spawned enemy 578
[Info]    MMOServerPlugin       Spawned enemy 579
[Info]    MMOServerPlugin       Spawned enemy 580
[Info]    MMOServerPlugin       Spawned enemy 581
[Info]    MMOServerPlugin       Spawned enemy 582
[Info]    MMOServerPlugin       Spawned enemy 583
[Info]    MMOServerPlugin       Spawned enemy 584
[Info]    MMOServerPlugin       Spawned enemy 585
[Info]    MMOServerPlugin       Spawned enemy 586
[Info]    MMOServerPlugin       Spawned enemy 587
[Info]    MMOServerPlugin       Spawned enemy 588
[Info]    MMOServerPlugin       Spawned enemy 589
[Info]    MMOServerPlugin       Spawned enemy 590
[Info]    MMOServerPlugin       Spawned enemy 591
[Info]    MMOServerPlugin       Spawned enemy 592
[Info]    MMOServerPlugin       Spawned enemy 593
[Info]    MMOServerPlugin       Spawned enemy 594
[Info]    MMOServerPlugin       Spawned enemy 595
[Info]    MMOServerPlugin       Spawned enemy 596
[Info]    MMOServerPlugin       Spawned enemy 597
[Info]    MMOServerPlugin       Spawned enemy 598
[Info]    MMOServerPlugin       Spawned enemy 599
[Info]    MMOServerPlugin       Spawned enemy 600
[Info]    MMOServerPlugin       Spawned enemy 601
[Info]    MMOServerPlugin       Spawned enemy 602
[Info]    MMOServerPlugin       Spawned enemy 603
[Info]    MMOServerPlugin       Spawned enemy 604
[Info]    MMOServerPlugin       Spawned enemy 605
[Info]    MMOServerPlugin       Spawned enemy 606
[Info]    MMOServerPlugin       Spawned enemy 607
[Info]    MMOServerPlugin       Spawned enemy 608
[Info]    MMOServerPlugin       Spawned enemy 609
[Info]    MMOServerPlugin       Spawned enemy 610
[Info]    MMOServerPlugin       Spawned enemy 611
[Info]    MMOServerPlugin       Spawned enemy 612
[Info]    MMOServerPlugin       Spawned enemy 613
[Info]    MMOServerPlugin       Spawned enemy 614
[Info]    MMOServerPlugin       Spawned enemy 615
[Info]    MMOServerPlugin       Spawned enemy 616
[Info]    MMOServerPlugin       Spawned enemy 617
[Info]    MMOServerPlugin       Spawned enemy 618
[Info]    MMOServerPlugin       Spawned enemy 619
[Info]    MMOServerPlugin       Spawned enemy 620
[Info]    MMOServerPlugin       Spawned enemy 621
[Info]    MMOServerPlugin       Spawned enemy 622
[Info]    MMOServerPlugin       Spawned enemy 623
[Info]    MMOServerPlugin       Spawned enemy 624
[Info]    MMOServerPlugin       Spawned enemy 625
[Info]    MMOServerPlugin       Spawned enemy 626
[Info]    MMOServerPlugin       Spawned enemy 627
[Info]    MMOServerPlugin       Spawned enemy 628
[Info]    MMOServerPlugin       Spawned enemy 629
[Info]    MMOServerPlugin       Spawned enemy 630
[Info]    MMOServerPlugin       Spawned enemy 631
[Info]    MMOServerPlugin       Spawned enemy 632
[Info]    MMOServerPlugin       Spawned enemy 633
[Info]    MMOServerPlugin       Spawned enemy 634
[Info]    MMOServerPlugin       Spawned enemy 635
[Info]    MMOServerPlugin       Spawned enemy 636
[Info]    MMOServerPlugin       Spawned enemy 637
[Info]    MMOServerPlugin       Spawned enemy 638
[Info]    MMOServerPlugin       Spawned enemy 639
[Info]    MMOServerPlugin       Spawned enemy 640
[Info]    MMOServerPlugin       Spawned enemy 641
[Info]    MMOServerPlugin       Spawned enemy 642
[Info]    MMOServerPlugin       Spawned enemy 643
[Info]    MMOServerPlugin       Spawned enemy 644
[Info]    MMOServerPlugin       Spawned enemy 645
[Info]    MMOServerPlugin       Spawned enemy 646
[Info]    MMOServerPlugin       Spawned enemy 647
[Info]    MMOServerPlugin       Spawned enemy 648
[Info]    MMOServerPlugin       Spawned enemy 649
[Info]    MMOServerPlugin       Spawned enemy 650
[Info]    MMOServerPlugin       Spawned enemy 651
[Info]    MMOServerPlugin       Spawned enemy 652
[Info]    MMOServerPlugin       Spawned enemy 653
[Info]    MMOServerPlugin       Spawned enemy 654
[Info]    MMOServerPlugin       Spawned enemy 655
[Info]    MMOServerPlugin       Spawned enemy 656
[Info]    MMOServerPlugin       Spawned enemy 657
[Info]    MMOServerPlugin       Spawned enemy 658
[Info]    MMOServerPlugin       Spawned enemy 659
[Info]    MMOServerPlugin       Spawned enemy 660
[Info]    MMOServerPlugin       Spawned enemy 661
[Info]    MMOServerPlugin       Spawned enemy 662
[Info]    MMOServerPlugin       Spawned enemy 663
[Info]    MMOServerPlugin       Spawned enemy 664
[Info]    MMOServerPlugin       Spawned enemy 665
[Info]    MMOServerPlugin       Spawned enemy 666
[Info]    MMOServerPlugin       Spawned enemy 667
[Info]    MMOServerPlugin       Spawned enemy 668
[Info]    MMOServerPlugin       Spawned enemy 669
[Info]    MMOServerPlugin       Spawned enemy 670
[Info]    MMOServerPlugin       Spawned enemy 671
[Info]    MMOServerPlugin       Spawned enemy 672
[Info]    MMOServerPlugin       Spawned enemy 673
[Info]    MMOServerPlugin       Spawned enemy 674
[Info]    MMOServerPlugin       Spawned enemy 675
[Info]    MMOServerPlugin       Spawned enemy 676
[Info]    MMOServerPlugin       Spawned enemy 677
[Info]    MMOServerPlugin       Spawned enemy 678
[Info]    MMOServerPlugin       Spawned enemy 679
[Info]    MMOServerPlugin       Spawned enemy 680
[Info]    MMOServerPlugin       Spawned enemy 681
[Info]    MMOServerPlugin       Spawned enemy 682
[Info]    MMOServerPlugin       Spawned enemy 683
[Info]    MMOServerPlugin       Spawned enemy 684
[Info]    MMOServerPlugin       Spawned enemy 685
[Info]    MMOServerPlugin       Spawned enemy 686
[Info]    MMOServerPlugin       Spawned enemy 687
[Info]    MMOServerPlugin       Spawned enemy 688
[Info]    MMOServerPlugin       Spawned enemy 689
[Info]    MMOServerPlugin       Spawned enemy 690
[Info]    MMOServerPlugin       Spawned enemy 691
[Info]    MMOServerPlugin       Spawned enemy 692
[Info]    MMOServerPlugin       Spawned enemy 693
[Info]    MMOServerPlugin       Spawned enemy 694
[Info]    MMOServerPlugin       Spawned enemy 695
[Info]    MMOServerPlugin       Spawned enemy 696
[Info]    MMOServerPlugin       Spawned enemy 697
[Info]    MMOServerPlugin       Spawned enemy 698
[Info]    MMOServerPlugin       Spawned enemy 699
[Info]    MMOServerPlugin       Launching server...
[Trace]   PluginFactory         Created plugin 'MMOServerPlugin'.
[Trace]   ExtendedPluginManagerBase Plugin 'MMOServerPlugin' has requested that DarkRift operates in thread safe mode.
[Trace]   DarkRiftServer        Switched into thread safe mode. Expect lower performance!
[Info]    ExtendedPluginManagerBase Loaded plugin MMOServerPlugin version 0.0.1
[Trace]   PluginFactory         Created plugin 'BichannelListener'.
[Trace]   DefaultNetworkListener Starting bichannel listener.
[Info]    DefaultNetworkListener Server mounted, listening on port 4296.
